"filename", "language", "JSON", "Minecraft Function", "MCMETA", "Markdown", "CSV", "comment", "blank", "total"
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\.VSCodeCounter\2025-03-05_01-50-53\details.md", "Markdown", 0, 0, 0, 379, 0, 0, 6, 385
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\.VSCodeCounter\2025-03-05_01-50-53\diff-details.md", "Markdown", 0, 0, 0, 9, 0, 0, 6, 15
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\.VSCodeCounter\2025-03-05_01-50-53\diff.csv", "CSV", 0, 0, 0, 0, 2, 0, 0, 2
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\.VSCodeCounter\2025-03-05_01-50-53\diff.md", "Markdown", 0, 0, 0, 12, 0, 0, 7, 19
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\.VSCodeCounter\2025-03-05_01-50-53\results.csv", "CSV", 0, 0, 0, 0, 372, 0, 0, 372
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\.VSCodeCounter\2025-03-05_01-50-53\results.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\.VSCodeCounter\2025-03-05_01-50-53\results.md", "Markdown", 0, 0, 0, 171, 0, 0, 7, 178
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\farming-frucht.json", "JSON", 18, 0, 0, 0, 0, 0, 1, 19
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\fishing-frucht.json", "JSON", 18, 0, 0, 0, 0, 0, 1, 19
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\foraging-frucht.json", "JSON", 18, 0, 0, 0, 0, 0, 1, 19
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\customs\boss-keks\stage_1.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\customs\boss-keks\stage_2.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\customs\boss-keks\stage_3.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\customs\lebensfrucht.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\illegale_lizenzen\stage_1.json", "JSON", 18, 0, 0, 0, 0, 0, 1, 19
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\illegale_lizenzen\stage_2.json", "JSON", 18, 0, 0, 0, 0, 0, 1, 19
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\illegale_lizenzen\stage_3.json", "JSON", 18, 0, 0, 0, 0, 0, 1, 19
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\mystery\barriere_stab.json", "JSON", 18, 0, 0, 0, 0, 0, 1, 19
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\mystery\excalibur.json", "JSON", 18, 0, 0, 0, 0, 0, 1, 19
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\mystery\tp_schwert.json", "JSON", 18, 0, 0, 0, 0, 0, 1, 19
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\mystery\zerberster.json", "JSON", 18, 0, 0, 0, 0, 0, 1, 19
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\shop\nether\big_heal_pot.json", "JSON", 18, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\shop\nether\hot_lava.json", "JSON", 18, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\shop\nether\small_heal_pot.json", "JSON", 18, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\shop\ocean\bossfrucht\stage_1.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\shop\ocean\bossfrucht\stage_2.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\shop\ocean\bossfrucht\stage_3.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\shop\ocean\luck-potion.json", "JSON", 18, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\shop\ocean\magisches_wasser.json", "JSON", 18, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\shop\ocean\water-breathing.json", "JSON", 18, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\shop\sky\manatrank.json", "JSON", 18, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\shop\stone\hastetrank.json", "JSON", 18, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\items\shop\stone\leveltrank.json", "JSON", 18, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\mana-items\magische-schale.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\mana-items\messstab.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\mining-frucht.json", "JSON", 18, 0, 0, 0, 0, 0, 0, 18
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\other\dectect_placing_stage_3.json", "JSON", 27, 0, 0, 0, 0, 0, 2, 29
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\other\detect_farmslot_placing_stage_2.json", "JSON", 24, 0, 0, 0, 0, 0, 3, 27
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\advancement\rettungs-plattform.json", "JSON", 18, 0, 0, 0, 0, 0, 1, 19
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\dimension\hub.json", "JSON", 18, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\dimension\nether.json", "JSON", 18, 0, 0, 0, 0, 0, 1, 19
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\dimension\ocean.json", "JSON", 18, 0, 0, 0, 0, 0, 1, 19
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\dimension\sky.json", "JSON", 18, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\dimension\stage-1_bossroom.json", "JSON", 18, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\dimension\stage-2_bossroom.json", "JSON", 18, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\dimension\stage-3_bossroom.json", "JSON", 18, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\dimension\stone.json", "JSON", 26, 0, 0, 0, 0, 0, 1, 27
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\dimension_type\hub.json", "JSON", 24, 0, 0, 0, 0, 0, 0, 24
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\dimension_type\nether.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\dimension_type\ocean.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\dimension_type\sky.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\dimension_type\stage-1_bossroom.json", "JSON", 24, 0, 0, 0, 0, 0, 0, 24
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\dimension_type\stage-2_bossroom.json", "JSON", 24, 0, 0, 0, 0, 0, 0, 24
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\dimension_type\stage-3_bossroom.json", "JSON", 24, 0, 0, 0, 0, 0, 0, 24
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\dimension_type\stone.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\enchantment\projectile_invulnerablity.json", "JSON", 36, 0, 0, 0, 0, 0, 0, 36
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\bosse\spectator.mcfunction", "Minecraft Function", 0, 8, 0, 0, 0, 0, 2, 10
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\bosse\stage-1\main.mcfunction", "Minecraft Function", 0, 29, 0, 0, 0, 2, 17, 48
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\bosse\stage-2\main.mcfunction", "Minecraft Function", 0, 30, 0, 0, 0, 3, 18, 51
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\bosse\stage-3\main.mcfunction", "Minecraft Function", 0, 30, 0, 0, 0, 2, 18, 50
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\boss-keks\stage_1.mcfunction", "Minecraft Function", 0, 5, 0, 0, 0, 0, 2, 7
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\boss-keks\stage_2.mcfunction", "Minecraft Function", 0, 5, 0, 0, 0, 0, 2, 7
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\boss-keks\stage_3.mcfunction", "Minecraft Function", 0, 5, 0, 0, 0, 0, 2, 7
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\cooldown.mcfunction", "Minecraft Function", 0, 23, 0, 0, 0, 4, 8, 35
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\element_fishing_rod\crafting_main.mcfunction", "Minecraft Function", 0, 31, 0, 0, 0, 6, 18, 55
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\farming-frucht\timer.mcfunction", "Minecraft Function", 0, 21, 0, 0, 0, 0, 16, 37
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\farming-frucht\trigger.mcfunction", "Minecraft Function", 0, 6, 0, 0, 0, 0, 4, 10
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\fishing-frucht\timer.mcfunction", "Minecraft Function", 0, 21, 0, 0, 0, 0, 16, 37
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\fishing-frucht\trigger.mcfunction", "Minecraft Function", 0, 6, 0, 0, 0, 0, 4, 10
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\foraging-frucht\timer.mcfunction", "Minecraft Function", 0, 21, 0, 0, 0, 0, 14, 35
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\foraging-frucht\trigger.mcfunction", "Minecraft Function", 0, 6, 0, 0, 0, 0, 4, 10
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\illegale_lizenzen\stage_1.mcfunction", "Minecraft Function", 0, 5, 0, 0, 0, 0, 2, 7
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\illegale_lizenzen\stage_2.mcfunction", "Minecraft Function", 0, 5, 0, 0, 0, 0, 2, 7
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\illegale_lizenzen\stage_3.mcfunction", "Minecraft Function", 0, 5, 0, 0, 0, 0, 2, 7
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\lebensfrucht.mcfunction", "Minecraft Function", 0, 15, 0, 0, 0, 0, 13, 28
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\mana-items\magische-schale.mcfunction", "Minecraft Function", 0, 10, 0, 0, 0, 0, 2, 12
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\mana-items\messstab.mcfunction", "Minecraft Function", 0, 5, 0, 0, 0, 0, 4, 9
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\mining-frucht\timer.mcfunction", "Minecraft Function", 0, 21, 0, 0, 0, 0, 14, 35
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\mining-frucht\trigger.mcfunction", "Minecraft Function", 0, 6, 0, 0, 0, 0, 4, 10
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\mystery\barriere_stab.mcfunction", "Minecraft Function", 0, 11, 0, 0, 0, 0, 3, 14
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\mystery\barriere_stab_particle\rotate_x.mcfunction", "Minecraft Function", 0, 4, 0, 0, 0, 1, 6, 11
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\mystery\barriere_stab_particle\rotate_y.mcfunction", "Minecraft Function", 0, 5, 0, 0, 0, 2, 5, 12
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\mystery\barriere_stab_particle\start.mcfunction", "Minecraft Function", 0, 5, 0, 0, 0, 2, 7, 14
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\mystery\excalibur.mcfunction", "Minecraft Function", 0, 14, 0, 0, 0, 0, 3, 17
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\mystery\excalibur\damage.mcfunction", "Minecraft Function", 0, 1, 0, 0, 0, 0, 0, 1
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\mystery\excalibur\start.mcfunction", "Minecraft Function", 0, 7, 0, 0, 0, 1, 6, 14
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\mystery\excalibur\summon_sword.mcfunction", "Minecraft Function", 0, 6, 0, 0, 0, 0, 5, 11
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\mystery\tp_sword.mcfunction", "Minecraft Function", 0, 14, 0, 0, 0, 0, 3, 17
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\mystery\zerberster.mcfunction", "Minecraft Function", 0, 15, 0, 0, 0, 0, 3, 18
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\rettungs-plattform\block-clear.mcfunction", "Minecraft Function", 0, 1, 0, 0, 0, 0, 0, 1
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\rettungs-plattform\rettungs-plattform-always.mcfunction", "Minecraft Function", 0, 12, 0, 0, 0, 0, 4, 16
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\rettungs-plattform\rettungs-plattform-blockplace.mcfunction", "Minecraft Function", 0, 13, 0, 0, 0, 0, 3, 16
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\rettungs-plattform\rettungs-plattform-damage.mcfunction", "Minecraft Function", 0, 1, 0, 0, 0, 0, 2, 3
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\rettungs-plattform\rettungs-plattform.mcfunction", "Minecraft Function", 0, 9, 0, 0, 0, 0, 5, 14
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\shop\nether\big_heal_pot.mcfunction", "Minecraft Function", 0, 7, 0, 0, 0, 0, 4, 11
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\shop\nether\hot_lava\main.mcfunction", "Minecraft Function", 0, 8, 0, 0, 0, 0, 2, 10
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\shop\nether\hot_lava\set_damage.mcfunction", "Minecraft Function", 0, 1, 0, 0, 0, 0, 0, 1
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\shop\nether\hot_lava\trigger.mcfunction", "Minecraft Function", 0, 7, 0, 0, 0, 0, 4, 11
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\shop\nether\small_heal_pot.mcfunction", "Minecraft Function", 0, 7, 0, 0, 0, 0, 3, 10
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\shop\ocean\bossfrucht\main_handling.mcfunction", "Minecraft Function", 0, 18, 0, 0, 0, 0, 9, 27
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\shop\ocean\bossfrucht\stage_1.mcfunction", "Minecraft Function", 0, 8, 0, 0, 0, 0, 9, 17
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\shop\ocean\bossfrucht\stage_2.mcfunction", "Minecraft Function", 0, 8, 0, 0, 0, 0, 9, 17
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\shop\ocean\bossfrucht\stage_3.mcfunction", "Minecraft Function", 0, 8, 0, 0, 0, 0, 9, 17
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\shop\ocean\luck-potion\timer.mcfunction", "Minecraft Function", 0, 21, 0, 0, 0, 0, 14, 35
"c:\Users\Tim Fischer\curseforge\minecraft\Instances\Instances\Standart 1.21.3\saves\MINECRAFT ELEMENTS\datapacks\minecraft-elements\data\elements\function\custom-items\shop\ocean\luck-potion\trigger.mcfunction", "Minecraft Function", 0, 6, 0, 0, 0, 0, 6, 12
